day,bed_type,zip_code,from_facility_pfi,to_facility_pfi,patients,rank
220,icu,10030,1445,1172,0.0017980880895723925,1
220,icu,10022,10139,1458,0.0014882239773662302,1
220,icu,10031,1445,1464,0.003392584847860971,1
220,icu,10037,1445,1172,0.0010286297942493367,1
220,icu,10065,10139,1458,0.001353616372018035,1
220,icu,10456,1164,1178,0.00591304078023821,1
220,icu,10459,1164,1178,0.002867236987255617,1
221,icu,10030,1445,1172,0.0017301928567035447,1
221,icu,10022,10139,1458,0.001432029114561531,1
221,icu,10031,1445,1464,0.0032644819258691882,1
221,icu,10037,1445,1172,0.000989789061238863,1
221,icu,10065,10139,1458,0.0013025042494661829,1
221,icu,10456,1164,1178,0.005689766245989589,1
221,icu,10459,1164,1178,0.002758971032951793,1
222,icu,10030,1445,1172,0.0016648479682222694,1
222,icu,10022,10139,1458,0.0013779450958751706,1
222,icu,10031,1445,1464,0.0031411909259274344,1
222,icu,10037,1445,1172,0.0009524073002542138,1
222,icu,10065,10139,1458,0.0012533120483783145,1
222,icu,10456,1164,1178,0.0054748785591122555,1
222,icu,10459,1164,1178,0.002654771865920905,1
223,icu,10030,1445,1172,0.0016019433816257204,1
223,icu,10022,10139,1458,0.0013258808424038305,1
223,icu,10031,1445,1464,0.0030225042227642078,1
223,icu,10037,1445,1172,0.0009164215594312848,1
223,icu,10065,10139,1458,0.0012059569278000091,1
223,icu,10456,1164,1178,0.005268015843116023,1
223,icu,10459,1164,1178,0.0025544640120378713,1
224,icu,10030,1445,1172,0.0015413784073735443,1
224,icu,10022,10139,1458,0.0012757530164127845,1
224,icu,10031,1445,1464,0.0029082318380292157,1
224,icu,10037,1445,1172,0.0008817742374424339,1
224,icu,10065,10139,1458,0.0011603630877684607,1
224,icu,10456,1164,1178,0.005068846978874026,1
224,icu,10459,1164,1178,0.002457886911441359,1
225,icu,10030,1445,1172,0.001483083857689854,1
225,icu,10022,10139,1458,0.0012275043532398553,1
225,icu,10031,1445,1464,0.002798243230064632,1
225,icu,10037,1445,1172,0.0008484257541313343,1
225,icu,10065,10139,1458,0.0011164784431234773,1
225,icu,10456,1164,1178,0.004877144441304104,1
225,icu,10459,1164,1178,0.002364930237083856,1
226,icu,10030,1445,1172,0.001426987451502702,1
226,icu,10022,10139,1458,0.0011810750279938108,1
226,icu,10031,1445,1464,0.002692402020863783,1
226,icu,10037,1445,1172,0.0008163347597640116,1
226,icu,10065,10139,1458,0.0010742485800446552,1
226,icu,10456,1164,1178,0.004692670532971659,1
226,icu,10459,1164,1178,0.0022754787293381104,1
227,icu,10030,1445,1172,0.0013729925324252547,1
227,icu,10022,10139,1458,0.0011363850410610148,1
227,icu,10031,1445,1464,0.0025905258417233097,1
227,icu,10037,1445,1172,0.0007854459602534423,1
227,icu,10065,10139,1458,0.001033600734762279,1
227,icu,10456,1164,1178,0.004515107397838198,1
227,icu,10459,1164,1178,0.002189378259622219,1
228,icu,10030,1445,1172,0.0013210098072793867,1
228,icu,10022,10139,1458,0.0010933604871364534,1
228,icu,10031,1445,1464,0.00249244621664647,1
228,icu,10037,1445,1172,0.0007557082737733378,1
228,icu,10065,10139,1458,0.00099446768659427,1
228,icu,10456,1164,1178,0.004344161393892125,1
